51.11,Endoscopic retrograde cholangiography (ERC) 
51.12,Percutaneous biopsy of gallbladder or bile ducts 
51.13,Open biopsy of gallbladder or bile ducts 
51.14,Other closed (endoscopic) biopsy of biliary duct or sphincter of Oddi 
51.15,Pressure measurement of sphincter of Oddi 
51.19,Other diagnostic procedures on biliary tract 
51.21,Other partial cholecystectomy 
51.22,Cholecystectomy 
51.23,Laparoscopic cholecystectomy 
51.24,Laparoscopic partial cholecystectomy 
51.31,Anastomosis of gallbladder to hepatic ducts 
51.32,Anastomosis of gallbladder to intestine 
51.33,Anastomosis of gallbladder to pancreas 
51.34,Anastomosis of gallbladder to stomach 
51.35,Other gallbladder anastomosis 
51.36,Choledochoenterostomy 
51.37,Anastomosis of hepatic duct to gastrointestinal tract 
51.39,Other bile duct anastomosis 
51.41,Common duct exploration for removal of calculus 
51.42,Common duct exploration for relief of other obstruction 
51.43,Insertion of choledochohepatic tube for decompression 
51.49,Incision of other bile ducts for relief of obstruction 
51.51,Exploration of common duct 
51.59,Incision of other bile duct 
51.61,Excision of cystic duct remnant 
51.62,Excision of ampullaof Vater (with reimplantation of common duct) 
51.63,Other excision of common duct 
51.64,Endoscopic excision or destruction of lesion of biliary ducts or sphincter of Oddi 
51.69,Excision of other bile duct 
51.71,Simple suture of common bile duct 
51.72,Choledochoplasty 
51.79,Repair of other bile ducts 
51.81,Dilation of sphincter of Oddi 
51.82,Pancreatic sphincterotomy 
51.83,Pancreatic sphincteroplasty 
51.84,Endoscopic dilation of ampulla and biliary duct 
51.85,Endoscopic sphincterotomy and papillotomy 
51.86,Endoscopic insertion of nasobiliary drainage tube 
51.87,Endoscopic insertion of stent (tube) into bile duct 
51.88,Endoscopic removal of stone(s) from biliary tract 
51.89,Other operations on sphincter of Oddi 
51.9,Other diagnostic procedures on sympathetic nerves or ganglia 
51.91,Repair of laceration of gallbladder 
51.92,Closure of cholecystostomy 
51.93,Closure of other biliary fistula 
51.94,Revision of anastomosis of biliary tract 
51.95,Removal of prosthetic device from bile duct nonoperative removal (9755) 
51.96,Percutaneous extraction of common duct stones 
51.98,Other percutaneous procedures on biliary tract 
51.99,Other opeartions on biliary tract 
52,Sympathetomy 
52.01,Drainage of pancreatic cyst by catheter 
52.09,Other pancreatotomy 
52.1,Sphenopalatine ganglionectomy 
52.11,Closed [aspiration] [needle][percutaneous] biopsy of pancreas 
52.12,Opern biopsy of pancreas 
52.13,Endoscopic retrograde pancreatography (ERP) 
52.14,Closed [endoscopic] biopsy of pancreatic duct 
52.19,Other diagnostic procedures of pancreas 
52.2,Cervical sympathectomy 
52.21,Endoscopic excision or destruction of lesion or tissue of pancreatic 
52.22,Other excision or destruction of lesion or tissue of pancreas or pancreatic duct 
52.3,Marsupialization of pancrteatic cyst drainage of cyst by catheter (5201) 
52.3,lumbar sympathectomy 
52.4,Internal drainage of pancreatic cyst 
52.4,Presacral sympathectomy 
52.5,Periarterial sympathectomy 
52.51,Proximal pancreatectomy 
52.52,Distal pancreatectomy 
52.53,Radical subtotal pancreatectomy 
52.59,Other partial pancreatectomy 
52.6,Total pancreatectomy 
52.7,Radical pancreaticoduodenectomy 
52.8,Pancreatic transplant not otherwise specified 
52.8,"Pancreatic transplant, not otherwise specified "
52.81,Reimplantation of pancreatic tissue 
52.82,Homotransplant of pancreas 
52.83,Heterotranplant of pancreas 
52.84,Autotransplantation of cells of islets of Langerhans 
52.85,Allotransplantation of cells of islets of Langerhans 
52.86,Transplantation of cells of islets of Langerhans 
52.9,Other sympathectomy and ganglionectomy 
52.92,Cannulation of pancreatic dust 
52.93,Endoscopic insertion of stent (tube) into pancreatic duct 
52.94,Endoscopic removal of stone(s) from pancreatic duct 
52.95,Other repair of pancreas 
52.96,Anastomosis of pancreas 
52.97,Endoscopic insertion of nasopancreatic drainage tube 
52.98,Endoscopic dilation of pancreatic duct 
52.99,Other opeartions on pancreas 
53,Injection into sympathetic nerve or ganglion 
53,"Unilateral repair of inguinal hernia, not otherwise specified "
53.01,Repair of direct inguinal hernia 
53.02,Repair of indirect inguinal hernia 
53.03,Repair of direct inguinal hernia with graft or prosthesis 
53.04,Repair of indirect inguinal hernia with graft or prosthesis 
53.05,Repair of inguinal hernia with graft or prosthesis not otherwise specified 
53.1,Injection of anesthetic into sympathetic neve for analgesia 
53.1,Bilateral repair of inguinal hernia not otherwise specified 
53.1,"Bilateral repair of inguinal hernia, not otherwise specified "
53.11,Bilateral repair of direct inguinal hernia 
53.12,Bilateral repair of indirect inguinal hernia 
53.13,Bilateral repair of inguinal hernia one direct and one indirect 
53.14,Bilateral repair of direct inguinal hernia with graft or prosthetis 
53.15,Bilateral repair of indirect inguinal hernia with graft or prosthesis 
53.16,Bilateral repair of inguinal hernia one direct and one indirect with graft or prosthesis 
53.17,Bilateral inguinal hernia repair with graft or prosthesis not otherwise specified 
53.2,Injection of neurolytic agent into sympathetic nerve 
53.21,Unilateral repair of femoral hernia with graft or prosthesis 
53.29,Other unilateral femoral herniorraphy 
53.31,Bilateral repair of femoral hernia with graft of prosthesis 
53.39,Other bilateral femoral herniorraphy 
53.41,Repair of umbilical hernia with prosthesis 
53.42,Other and open repair of umbilical hernia with graft or prosthesis 
53.43,Other laparoscopic umbilical herniorrhaphy 
53.49,Other umbilical herniorraphy 
53.51,Incisional hernia repair 
53.59,Repair of other hernia of anterior abdominal wall 
53.61,Incisional hernia repair with prosthesis 
53.62,Laparoscopic incisional hernia repair with graft or prosthesis 
53.63,Other laparoscopic repair of other hernia of anterior abdominal wall with graft or prosthesis 
53.69,Repair of other hernia of anterior abdominal wall with prosthesis 
53.7,Repair of diaphragmatic hernia abdominal approach 
53.71,"Laparoscopic repair of diaphragmatic hernia, abdominal approach "
53.72,"Other and open repair of diaphragmatic hernia, abdominal approach "
53.75,"Repair of diaphragmatic hernia, abdominal approach, not otherwise specified "
53.8,Repair of diaphragmatic hernia with thoracic approach not otherwise specified 
53.8,"Repair of diaphragmatic hernia with thoracic approach, not otherwise specified "
53.81,Plication of the diaphagm 
53.82,Repair of parasternal hernia 
53.83,Laparoscopic repair of diaphragmatic hernia with thoracic approach 
53.84,"Other and open repair of diaphragmatic hernia, with thoracic approach "
53.9,Other hernia repair 
53.9,Other injection into sympathetic nerve ganglion 
54,Incision of abdominal wall 
54.11,Exploratory laparotomy 
54.12,Reopening of recent laparotomy site 
54.19,Other laparotomy 
54.21,Laparoscopy 
54.22,Biopsy of abdominal wall or umbilicus 
54.23,Biopsy of peritoneum 
54.24,Closed [percutaneous] [needle] biopsy of intra-abdominal mass 
54.25,Peritoneal lavage 
54.29,Other diagnostic procedures of abdominal region 
54.3,Excision or destruction of lession or tissue of abdominal wall or umbilicus 
54.4,Excision or destruction of peritoneal tissue 
54.51,Laparoscopic lysis of peritoneal adhesions 
54.59,Other lysis of peritoneal adhesions 
54.61,Reclosure of postoperative disruption of abdominal wall 
54.62,Delayed closure of granulating abdominal wound 
54.63,Other suture of abdominal wall 
54.64,Suture of peritoneum 
54.71,Repair of gastroschisis 
54.72,Other repair of abdominal wall 
54.73,Other repair of peritoneum 
54.74,Other repair of omentum 
54.75,Other repair of mesentery 
54.91,Percutaneous abdominal drainage 
54.92,Removal of foreign body from peritoeal cavity 
54.93,Creation of cutaneoperitoneal fistula 
54.94,Creation of peritoneovascular shunt 
54.95,Incision of pertoneum 
54.96,Injection of air into peritoneal cavity 
54.97,Injection of locally acting therapeutic substance into peritoneal cavity 
54.98,Peritoneal dialysis 
54.99,Abdominal region operation 
55.01,Nephrotomy 
55.02,Nephrostomy 
55.03,Percutaneous nephrostomy without fragmentation 
55.04,Percutaneous nephrostomy with fragmentation 
55.11,Pyelotomy 
55.12,Pyelostomy 
55.21,Nephroscopy 
55.22,Pyeloscopy 
55.23,Closed [percutaneous] [needle] biopsy of kidney 
55.24,Open biopsy of kidney 
55.29,Other diagnostic procedures on kidney 
55.31,Marsupialization of kidney lesion 
55.32,Open ablation of renal lesion or tissue 
55.33,Percutaneous ablation of renal lesion or tissue 
55.34,Laparoscopic ablation of renal lesion or tissue 
55.35,Other and unspecified ablation of renal lesion or tissue 
55.39,Other local destruction or exicion of renal lesion or tissue 
55.4,Partial nephrectomy 
55.51,Nephroureterectomy 
55.52,Nephrectomy of remaininmg kidney 
55.53,Removal of transplanted or rejected kidney 
55.54,Bilateran nephrectomy 
55.61,Renal autotransplantation 
55.69,Other kidney transplantation 
55.7,Nephropexy 
55.81,Suture of laceration of kidney 
55.82,Closure of nephrostomy and pyelostomy 
55.83,Closure of other fistula of kidney 
55.84,Reduction of torsion of renal pedicle 
55.85,Symphysiotomy for horseshoe kidney 
55.86,Anastomosis of kidney 
55.87,Correction of ureteropelvic junction 
55.89,Other repair of kidney 
55.91,Decapsulatiojn of kidney 
55.92,Percutaneous aspiration of kidney (pelvis) 
55.93,Replacement of nephrostomy tube 
55.94,Replacement of pyelostomy tube 
55.95,Local perfusion of kidney 
55.96,Other injection of therapeutic substance into kidney 
55.97,Inplantation of replacement of mecanical kidney 
55.98,Removal of mecanical kidney 
55.99,Other operations on kidney 
56,Transurethral removal of obstruction from ureter and renal pelvis 
56,Transurethral removal of obstruction from ureter and renal pelvis 
56.1,Ureteral meatotomy 
56.2,Ureterotomy 
56.31,Ureteroscopy 
56.32,Closed percutaneous biopsy of ureter 
56.33,Closed endoscopic biopsy of ureter 
56.34,Open biopsy of ureter 
56.35,Endoscopy (cystoscopy)(looposcopy) of ileal conduit 
56.39,Other diagnostic prosedures on ureter 
56.4,Ureterectomy nor otherwise specified 
56.4,"Ureterectomy, not otherwise specified "
56.41,Partial ureterectomy 
56.42,Total ureterectomy 
56.51,Formation of cutaneous uretero-ileostomy 
56.52,Revision of cutaneous uretero-ileostomy 
56.61,Formation of other cutaneous ureterostomy 
56.62,Revision of other cutaneous ureterostomy 
56.71,Urinary diversion to intestine 
56.72,Revision of ureterointestinal anastomosis 
56.73,Nephrocystanastomosis not otherwise specified 
56.74,Ureteroneocystostomy 
56.75,Transureteroureterostomy 
56.79,Other anastomosis or bypass of ureter 
56.81,Lysis of intraluminal adhesions of ureter 
56.82,Suture of laceration of ureter 
56.83,repair of ureter Closure of ureterostomy 
56.84,Closure of other fistula of ureter 
56.85,Ureteropexy 
56.86,Removal of ligature from ureter 
56.89,Other repair of ureter 
56.91,Dilation of ureteral meatus 
56.92,Implantation of electronic ureteral smulator 
56.93,Replacement of electronic ureteral smulator 
56.94,Removal of electronic ureteral smulator 
56.95,Ligation of ureter 
56.99,Other operations on ureter 
57,Transurethral clearance of bladder 
57.11,Percutaneous aspiration of bladder 
57.12,Lysis of intraluminal adhesions with incision into bladder 
57.17,Percutaneous cystostomy 
57.18,Other suprapubic cystostomy 
57.19,Other cystostomy 
57.21,Vesicostomy 
57.22,Revision or closure of vesicostomy 
57.31,Cystoscopy through artificial stoma 
57.32,Other cystoscopy 
57.33,Closed [transurethral] biopsy of bladder 
57.34,Open biopsy of bladder 
57.39,Other diagnostic procedures on bladder 
57.41,Transurethral lysis of intraluminal adhesions 
57.49,Other transurethral excision or destruction of lesion or tissue of bladder 
57.51,Excision of urachus 
57.59,Other excision or destruction of other lesion or tissue of bladder 
57.6,Partial cystectomy 
57.71,Radical cystectomy 
57.79,Other total cystectomy 
57.81,Sutuire of lacerationof bladder 
57.82,Closure of cystectomy 
57.83,Reopair of fistula involving bladder and intensite 
57.84,Repair of other fistula of bladder 
57.85,Cystourethroplasty and plasticrepair of bladder neck 
57.86,Repair of bladder exthropy 
57.87,Reconstruction of urinary bladder 
57.88,Other anastomosis of bladder 
57.89,Other repair of bladder 
57.91,Sphincterotomy of bladder 
57.92,Dilation of bladder neck 
57.93,Control of (postoperative) hemorrhage of bladder 
57.94,Insertion of indwelling urinary catheter 
57.95,Replacement of indwelling urinary catheter 
57.96,Implantation of electronic bladder smulator 
57.97,Replacement of electronic bladder smulator 
57.98,Removal of electronic bladder smulator 
57.99,Other operation on bladder 
58,Other operation on sympathetic nerves or ganglia 
58,Urethrotomy 
58,Urethrotomy 
58.1,Repair of sympathetic nerve or ganglia 
58.1,Urethral meatotomy 
58.21,Perineal urethroscopy 
